flo2d_150_v2_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist
10825,100032,2.444653934350967,100015,3.9193599427258294,100002,4.024621073225383
10826,100032,2.5607553388868216,100015,3.8943908794912683,100002,4.1748381095628915
10827,100032,2.6803621062357377,100015,3.8751666190108023,100002,4.325125404548267
10828,100032,2.8021134213805214,100015,3.861850002567668,100002,4.474370147660315
10829,100032,2.9274310481921892,100015,3.854304252664535,100002,4.624777243182363
10830,100032,3.0541481314762833,100015,3.8526743998140347,100002,4.774129517748198
10831,100032,3.1838614219238437,100015,3.8569438227076294,100002,4.924634891124311
10832,100032,3.3153980682609645,100015,3.8671267539523986,100053,4.989912264813317
10833,100032,3.447564941271651,100015,3.88303740639153,100003,4.939678933581965
10834,100032,3.582141069871181,100015,3.9048396878776814,100003,4.864585780568655
10835,100032,3.7179972211088,100015,3.932340845715435,100003,4.793088744319434
10836,100032,3.853986821476732,100015,3.9651590264745473,100003,4.72583501625559
10837,100032,3.9920073786514068,100015,4.003643022762413,100003,4.661991129588826
10838,100015,4.047414834668143,100032,4.130952608971005,100003,4.602232505704295
10839,100015,4.095927224034457,100032,4.269701626040854,100003,4.547112528162904
10840,100015,4.149719150195067,100032,4.410231096537263,100003,4.495970961107512
10841,100015,4.207813168285514,100003,4.449709297892411,100032,4.5504055331262245
10842,100015,4.270875867059329,100003,4.407785747543689,100032,4.69224005121353
10843,100015,4.338295486409895,100003,4.370695092330606,100032,4.834643826612103
10844,100003,4.3387792000917,100015,4.409331216427692,100032,4.976515300718742
10845,100003,4.311675446040851,100015,4.484837638681632,100032,5.119912945701582
10846,100003,4.289734654703306,100015,4.564107093233523,100032,5.263748729177674
10847,100003,4.273139848844495,100015,4.646325324000093,100032,5.406925717640307
10848,100003,4.2617064920991075,100015,4.732524034437777,100032,5.55153380838614
10849,100003,4.2556196200469305,100015,4.821925602902534,100032,5.696485548818057
10850,100003,4.254887836807645,100015,4.913664964347503,100032,5.840686094442041
10851,100003,4.24847786571229,100015,5.0004498368130434,100032,5.989213788675232
10852,100003,4.258380707607125,100015,5.097853011601742,100032,6.1339072220411675
10853,100003,4.273668474628422,100015,5.198515938013953,100032,6.279929721746308
10854,100003,4.2942305817180255,100015,5.301581711584659,100053,6.421143552525337
10855,100003,4.319783530336152,100015,5.406130483519533,100053,6.518856314131392
10856,100003,4.350614164512391,100015,5.513582075021925,100053,6.6192768966842195
10857,100003,4.386444518067966,100015,5.623047735969486,100053,6.7215997850599
10858,100003,4.42683638536216,100015,5.733586609591543,100053,6.824967266302666
10859,100003,4.472255817364378,100015,5.846728467446375,100053,6.930829317064046
10860,100003,4.522278391682415,100015,5.961559374639523,100050,7.002212442885824
10861,100003,4.576336758807825,100015,6.077121944951431,100050,6.994629776910185
10862,100003,4.635075802932385,100015,6.195038931513317,100050,6.990242918822032
10863,100003,4.697473111409945,100015,6.313493326717067,100050,6.9891224285402815
10864,100003,4.764290397162072,100015,6.434161483649675,100050,6.991253280826547
10865,100003,4.834915759125434,100015,6.556097015290063,100050,6.996652813355048
10866,100003,4.908625849694779,100015,6.678320904709492,100050,7.005237912656205
10867,100003,4.986350865917616,100015,6.802579215178351,100050,7.017123781902739
10868,100003,5.067397776893736,100015,6.927909924288496,100050,7.0322423265810565
10869,100003,5.150979418353957,100050,7.050426308881451,100015,7.053323284128237
10870,100003,5.238182322196177,100050,7.0719203115179585,100015,7.180624003781198
10871,100003,5.32757847735528,100050,7.096379747306615,100015,7.307890542324059
10872,100003,5.4203502946500945,100050,7.124134407169882,100015,7.436961457334821
10873,100003,5.515708497650277,100050,7.154978311802227,100015,7.566853065312149
10874,100003,5.6127934244897135,100050,7.188611453355484,100015,7.696560257869377
10875,100003,5.712918059611194,100050,7.22548946422322,100015,7.827965841690889
10876,100003,5.815251804053351,100050,7.26532858163823,100015,7.960075167076943
10877,100003,5.918904859774406,100050,7.307755520403459,100015,8.091875095586632
10878,100003,6.025304583930605,100050,7.353348348117835,100015,8.225286002860562
10879,100003,6.13358736557488,100050,7.401750547127655,100015,8.359303508002903
10880,100003,6.242839624030417,100050,7.452521310450537,100015,8.492907184981764
10881,100003,6.3545877136178515,100050,7.5063568314706,100015,8.628049465063299
10882,100003,6.467101921895975,100050,7.562408693418064,100015,8.762717873930129
10883,100003,6.581966689883255,100050,7.621448945000822,100015,8.898883607617908
10884,100003,6.69827603202193,100050,7.68301248468526,100015,9.035528342439646
10885,100003,6.815085873172616,100050,7.746559530425606,100015,9.171620947387577
10886,100003,6.934057365575164,100050,7.812971340945805,100015,9.309157512353071
10887,100003,7.05426436327956,100050,7.881725434046768,100015,9.44711249125958
10888,100003,7.1747481330000955,100050,7.952230562109562,100014,9.565790663585183
10889,100003,7.297235416405356,100050,8.025471034783964,100014,9.64265797646064
10890,100003,7.420782758131621,100050,8.100872656358177,100014,9.721270119144638
10891,100003,7.544418677958597,100050,8.17779825277276,100014,9.800988443445336
10892,100003,7.669926009994935,100050,8.257328653770061,100014,9.8829527009269
10893,100003,7.795413466450182,100050,8.338236779731893,100014,9.965917191461262
10894,100003,7.922696682138877,100050,8.421664004760173,100014,10.051070831496258
10895,100003,8.050808182865243,100050,8.506961541826325,100014,10.137765152431806
10896,100003,8.178758458124696,100050,8.593426681991684,100014,10.225307085206408
10897,100003,8.302775032822105,100050,8.67340428644029,100014,10.306108001661869
10898,100003,8.433228387707576,100050,8.764062428559928,100014,10.39725915345369
10899,100003,8.563398287199888,100050,8.855690233546994,100014,10.489113045244379
10900,100003,8.695182448781948,100050,8.949594271809975,100014,10.58299428392279
10901,100003,8.826614111497966,100050,9.044344450707124,100014,10.677487167136277
10902,100003,8.959612941448025,100050,9.141296101704219,100014,10.773956909828573
10903,100003,9.093181484802644,100050,9.23970564212125,100014,10.87167424172917
10904,100003,9.226306940511328,100050,9.338787963462428,100014,10.969874035607784
10905,100003,9.360938254759212,100050,9.4399664376031,100014,11.069978746159478
10906,100003,9.49606909790284,100050,9.54246876352001,100014,11.171233618958606
10907,100003,9.630679620810861,100050,9.645485044150716,100014,11.272850902367368
10908,100050,9.750500770555986,100003,9.766744241651603,100014,11.376306006533765
10909,100050,9.85671785447712,100003,9.903248671277499,100014,11.480820845307909
10910,100050,9.963304163711259,100003,10.039166662589878,100014,11.585586972828986
10911,100050,10.071801785860954,100003,10.1764948899358,100014,11.692128728296554
10912,100050,10.180579740327525,100003,10.313197901355844,100014,11.798852573075898
10913,100050,10.29121494222035,100003,10.451285648601223,100014,11.907313319514522
10914,100050,10.402871919252009,100003,10.589732316721369,100014,12.016698256361066
10915,100050,10.514686308475767,100003,10.72750225542428,100014,12.126168239865953
10916,100002,4.459039449390118,100032,6.7541446982994024,100051,6.940161443638936
10917,100002,4.308185544497588,100032,6.606461851685393,100051,6.816209255596172
10918,100002,4.1584675257923465,100032,6.460027006992037,100051,6.6942773249715914
10919,100002,4.007670374907924,100032,6.312682179611161,100051,6.572621732283615
10920,100002,3.856906737147214,100032,6.165525262088247,100051,6.452216831641559
10921,100002,3.707288830824646,100032,6.019649817071728,100051,6.334004557313487
10922,100002,3.55660484598773,100032,5.872909771497395,100051,6.216309124499434
10923,100002,3.4070762545562707,100032,5.727479463324195,100051,6.100940952618807
10924,100002,3.2564944292088165,100032,5.581222632200232,100051,5.986276446651858
10925,100002,3.1059751099722193,100032,5.435237732667041,100051,5.873267315879108
10926,100002,2.956633794433119,100032,5.290617398957689,100051,5.762822374534713
10927,100002,2.806269520940877,100032,5.145243959279561,100051,5.653408244770265
10928,100002,2.656002997667551,100032,5.000217636189124,100051,5.5459594197071596
10929,100002,2.5069553923810832,100032,4.856631658654574,100051,5.441359210798276
10930,100002,2.3569404887513774,100032,4.712393436094138,100051,5.338180493428741
10931,100002,2.2070907652358907,100032,4.568607093547858,100051,5.237336150886623
10932,100002,2.058541831501455,100032,4.426368358227649,100051,5.1396775704995825
10933,100002,1.909139983555515,100032,4.283619445609039,100051,5.043901695063679
10934,100002,1.7611445083559505,100032,4.142515094121624,100051,4.951566372697746
10935,100002,1.6124486940751879,100032,4.001028594209535,100051,4.86146152063504
10936,100002,1.4642710307245728,100032,3.8602806105075365,100051,4.774447063562649
10937,100002,1.317867818218279,100032,3.7213805960457202,100051,4.691298475241213
10938,100002,1.1713301247032881,100032,3.582366525161536,100051,4.610960617882971
10939,100002,1.029509266918525,100032,3.4490030625469688,100051,4.524654615113566
10940,100002,0.8879451947166829,100032,3.3133669602464795,100051,4.4521127198259
10941,100002,0.7487076958050479,100032,3.178042604845576,100051,4.383019760072797
10942,100002,0.6151567403824758,100032,3.044215336881399,100051,4.318119362133513
10943,100002,0.4927946472061218,100032,2.913056286748442,100051,4.258031764511942
10944,100002,0.38966777940695513,100032,2.7828634478698535,100051,4.202055081781859
10945,100002,0.3267099488000923,100032,2.6558329300901526,100051,4.151194559749036
10946,100002,0.3269153192489936,100032,2.530419017127441,100051,4.10487374578792
10947,100002,0.3908272451956489,100032,2.4079722423704757,100051,4.06365583469047
10948,100002,0.49347316756362475,100032,2.2898299785309386,100051,4.027942339508381
10949,100002,0.6168694043969444,100032,2.17480368015317,100051,3.9973453125006992
10950,100002,0.750518514452864,100032,2.0644512178763965,100051,3.972273615049799
10951,100002,0.8887740386024209,100032,1.9603115204531962,100051,3.9529545698148625
10952,100002,1.0314113108190077,100032,1.8617596128996299,100051,3.9391849113454636
10953,100002,1.175125613419908,100032,1.7712935804331575,100051,3.931226217727188
10954,100002,1.321344017366705,100032,1.6887712578862766,100051,3.9289957103206423
10955,100002,1.4685768224269595,100032,1.6162159017095044,100051,3.932583512867882
10956,100032,1.5554283478621362,100002,1.61545666005752,100051,3.9418835974117403
10957,100032,1.5068850750107685,100002,1.7639750300110857,100051,3.956992783613611
10958,100032,1.4723403067961518,100002,1.912917573093168,100051,3.977797824660375
10959,100032,1.4528802097853273,100002,2.0610937394532347,100051,4.00399552257434
10960,100032,1.4488216131682778,100002,2.210631803893964,100051,4.035864666668768
10961,100032,1.4604948771704414,100002,2.360384835975711,100051,4.073102637318221
10962,100032,1.4872765881043626,100002,2.509211384372174,100051,4.115232816524916
10963,100032,1.5287552662424646,100002,2.659286594522161,100051,4.162720555375599
10964,100032,1.5831957154478347,100002,2.80838032357223,100051,4.214699053898706
10965,100032,1.6500756156589835,100002,2.95868269686975,100051,4.271759500753158
10966,100032,1.7276366659025675,100002,3.109074557294999,100015,4.323924842073999
10967,100032,1.8138400897096585,100002,3.2584368763998426,100015,4.269786788601687
10968,100032,1.908699713734015,100002,3.4089722809239573,100015,4.2199473965984025
10969,100032,2.0104704377106684,100002,3.5595661521430877,100015,4.17499351990545
10970,100032,2.1173450888901884,100002,3.70910351521405,100015,4.135359171272975
10971,100032,2.2300553431732113,100002,3.859793763006943,100015,4.100603630955697
10972,100032,2.347100656352401,100002,4.010524273198828,100015,4.071172173920338
10973,100032,2.4669640758782787,100015,4.047337255058738,100002,4.160181974133656
10974,100032,2.5909045172051304,100015,4.0288424355331856,100002,4.310980275154565
10975,100032,2.7166682102553144,100015,4.016034987046488,100002,4.46069834631459
10976,100032,2.845751296192219,100015,4.008779034785417,100002,4.611551411228836
10977,100032,2.9769200179065916,100015,4.007220947683281,100002,4.762428074859371
10978,100032,3.1089265259316248,100015,4.0113160885706,100002,4.9122165446754655
10979,100032,3.243503707400225,100015,4.021107677557289,100002,5.063134003162031
10980,100032,3.379489092542545,100015,4.036544957872574,100003,5.072842864129996
10981,100032,3.5157060874878696,100015,4.057388772973212,100003,5.000307804533393
10982,100032,3.658422732525631,100015,4.073031860046528,100003,4.920910579945941
10983,100032,3.7975735524866168,100015,4.104979278733756,100003,4.854956261625669
10984,100032,3.9365821461840023,100015,4.14191199704633,100003,4.793309440345495
10985,100032,4.077416682135243,100015,4.184237224097157,100003,4.73520797370427
10986,100032,4.2179272834260715,100015,4.231180793051913,100003,4.68165348011445
10987,100015,4.283274082039999,100032,4.360125936978164,100003,4.631997222236788
10988,100015,4.340013925306125,100032,4.502912822668346,100003,4.586791393429516
10989,100015,4.4007547137750835,100003,4.546450422789038,100032,4.645178045951004
10990,100015,4.466213816588239,100003,4.510499778520445,100032,4.788981579616174
10991,100003,4.479368610048498,100015,4.535772010437946,100032,4.93322897782306
10992,100003,4.453332536677937,100015,4.608689651979956,100032,5.076817382840868
10993,100003,4.432092660356271,100015,4.685864059079956,100032,5.221840491547936
10994,100003,4.415932300977168,100015,4.7665880570606465,100032,5.36720593534726
10995,100003,4.40496958306543,100015,4.850054194058548,100032,5.511814363605474
10996,100003,4.399080536445864,100015,4.937327740697585,100032,5.657783915009194
10997,100003,4.398372217010435,100015,5.026961195252118,100032,5.802946366599494
10998,100003,4.402836642351625,100015,5.120122868099378,100032,5.94943254320724
10999,100003,4.4124823954332015,100015,5.216005710822748,100032,6.096150155149093
11000,100003,4.427148165260187,100015,5.313729445027818,100032,6.242001747331097
11001,100003,4.447000232697197,100015,5.414602275441522,100032,6.389133333242496
11002,100003,4.471880959191598,100015,5.517776097602698,100032,6.536451771081015
11003,100003,4.501469838167552,100015,5.622341993348868,100032,6.682859588994328
11004,100003,4.536108326510829,100015,5.729729884672198,100032,6.830514555840893
11005,100003,4.575178661544869,100015,5.83824893673931,100053,6.936998664237721
11006,100003,4.6191392751263125,100015,5.9494004328393375,100053,7.041176239998609
11007,100003,4.667587549790192,100015,6.062286566665393,100053,7.147035278655043
11008,100003,4.719981566212833,100015,6.175964370837479,100050,7.149038833512651
11009,100003,4.776954226471435,100015,6.292028975715868,100050,7.144746340052977
11010,100003,4.837984644668572,100015,6.409559999653969,100050,7.1436532903103425
11011,100003,4.902429936385475,100015,6.527598968696646,100050,7.145733975288603
11012,100003,4.971092719692643,100015,6.647820611545447,100050,7.151016423021322
11013,100003,5.043356466315812,100015,6.769285598167903,100050,7.15948990968846
11014,100003,5.118499749952666,100015,6.891022261658948,100050,7.171045869050344
11015,100003,5.197486035623129,100015,7.0147727151032875,100050,7.185840138788056
11016,100003,5.279008051122516,100015,7.138659972693803,100050,7.203635972053467
11017,100003,5.364129678296393,100050,7.22467373997974,100015,7.26446518561737
11018,100003,5.452117612776055,100050,7.248805978911994,100015,7.391223222940879
11019,100003,5.542158674874777,100050,7.275790829659914,100015,7.517944006975592
11020,100003,5.635455778470128,100050,7.30599407718854,100015,7.646459846287945
11021,100003,5.731224908480563,100050,7.339189651861101,100015,7.77579271366842
11022,100003,5.828614470362568,100050,7.375060690830715,100015,7.904943080418804
11023,100003,5.928951303884704,100050,7.414095714532192,100015,8.03578677211577
11024,100003,6.023367472797104,100050,7.445419950144181,100015,8.16193985712561
11025,100003,6.12720450973284,100050,7.4898575083716725,100015,8.293268756761009
11026,100003,6.233717202899906,100050,7.537382758589959,100015,8.426204882957126
11027,100003,6.341244293889275,100050,7.587245595558903,100015,8.558764094084703
11028,100003,6.451287781874857,100050,7.640131468527573,100015,8.692882415236292
11029,100003,6.56297089349116,100050,7.695626031677726,100015,8.827553716000837
11030,100003,6.675373202382619,100050,7.7532372777582514,100015,8.961757087211462
11031,100003,6.790082480226852,100050,7.813762167952146,100015,9.097457326802614
11032,100003,6.906198003278803,100050,7.876725729131583,100015,9.233639997622673
11033,100003,7.02278169092815,100050,7.941580939908677,100015,9.36927769316985
11034,100003,7.1414951690008115,100050,8.009230711626179,100015,9.50636008542554
11035,100003,7.261417345809374,100050,8.079144966903293,100015,9.643865289445921
11036,100003,7.381595024035436,100050,8.150727230129299,100014,9.766002276107569
11037,100003,7.503753295782598,100050,8.224980302053073,100014,9.843629075876834
11038,100003,7.626043955373495,100050,8.300755482534381,100014,9.922364044176593
11039,100003,7.750229326630669,100050,8.379118564723308,100014,10.00333348911295
11040,100003,7.87536036548784,100050,8.459459340304091,100014,10.08592046392579
11041,100003,8.00046281034192,100050,8.541110250114862,100014,10.169461037869294
11042,100003,8.12734835331221,100050,8.625226286153584,100014,10.25515422981164
11043,100003,8.255053929727573,100050,8.711155532598028,100014,10.342348707549709
11044,100003,8.382594530758876,100050,8.798193795158873,100014,10.430349673934426
11045,100003,8.511824421835273,100050,8.887578750368611,100014,10.520424068737016
11046,100003,8.640810166749572,100050,8.977945701518474,100014,10.611211511118467
11047,100003,8.771431129419454,100050,9.07058381791897,100014,10.7040215702157
11048,100003,8.902704411291454,100050,9.164780990607941,100014,10.798151871487903
11049,100003,9.033629536001984,100050,9.259780502046686,100014,10.892861989852225
11050,100003,9.166119362544647,100050,9.356943653903699,100014,10.989521743878253
11051,100003,9.299180813567776,100050,9.455527070925646,100014,11.087401500442667
11052,100003,9.431805338712866,100050,9.554746876602323,100014,11.18573653579476
11053,100003,9.565934945396512,100050,9.656030514143303,100014,11.285952572793661
11054,100003,9.700567451251812,100050,9.758606495796625,100014,11.387294988268382
11055,100003,9.834687001975494,100050,9.861666583795706,100014,11.488976817848515
11056,100050,9.966698703772265,100003,9.97026106535536,100014,11.592475566007213
11057,100050,10.072120915657239,100003,10.105277576732762,100014,11.696241299427658
11058,100050,10.179458470427058,100003,10.24171919157876,100014,11.801783836357725
11059,100050,10.287899095740624,100003,10.378570572652126,100014,11.9083114227768
11060,100050,10.396599245211815,100003,10.514805168616787,100014,12.015004081010728
11061,100050,10.507136084376993,100003,10.652426140910913,100014,12.123417094825179
11062,100050,10.61867597970501,100003,10.79041128419219,100014,12.232738821493001
11063,100002,4.451072468241433,100032,6.722947867416981,100051,7.029063743232927
11064,100002,4.299939092570431,100032,6.574564382017979,100051,6.906706980685923
11065,100002,4.148812397869648,100032,6.4263133780986506,100051,6.7855142442898595
11066,100002,3.9992401369134063,100032,6.281557467383854,100051,6.65965100452919
11067,100002,3.84814625598244,100032,6.133653950479523,100051,6.540848096456258
11068,100002,3.698173967394975,100032,5.9870020927323075,100051,6.4242666708925755
11069,100002,3.5471028231550368,100032,5.839441792050341,100051,6.308255255646853
11070,100002,3.3960453834268827,100032,5.692073864148071,100051,6.1937633595798385
11071,100002,3.2461141019859996,100032,5.5459949116723894,100051,6.0817007822924065
11072,100002,3.095090042138293,100032,5.399057678973647,100051,5.970497833296129
11073,100002,2.944086626352132,100032,5.252363860824424,100051,5.86108713478242
11074,100002,2.794217240724743,100032,5.107010106984829,100051,5.754354320812799
11075,100002,2.6432656859135077,100032,4.96086629143979,100051,5.6488256714242695
11076,100002,2.493456857575503,100032,4.816107362899443,100051,5.546165556762542
11077,100002,2.3425777274561765,100032,4.670617954775278,100051,5.444972913213575
11078,100002,2.191746286894746,100032,4.525504621350641,100051,5.346143068409943
11079,100002,2.0420814875051567,100032,4.381867097025185,100051,5.250508358324883
11080,100002,1.8913799184223885,100032,4.237619507182101,100051,5.1567910086949995
11081,100002,1.740769151630869,100032,4.093875543667296,100051,5.065855016662789
11082,100002,1.5913810662006929,100032,3.951740828349014,100051,4.978488803114143
11083,100002,1.441038776946155,100032,3.8091722557500236,100051,4.893555366427163
11084,100002,1.290902739132866,100032,3.667297235060759,100051,4.811876507382447
11085,100002,1.142154869108619,100032,3.5272339079220023,100051,4.734183206289127
11086,100002,0.9927208490578393,100032,3.387003779599832,100051,4.659495877885638
11087,100002,0.8450161120823166,100032,3.248780432734368,100051,4.589085596362764
11088,100002,0.6972581888927025,100032,3.110647793355977,100051,4.522085538975366
11089,100002,0.5513835324154325,100032,2.973789354099097,100051,4.459209199553963
11090,100002,0.41042997605243975,100032,2.8393792004726794,100051,4.401047927344332
11091,100002,0.27829370556211935,100032,2.705643637435676,100051,4.346912896082335
11092,100002,0.17938807706418136,100032,2.5738451393346065,100051,4.297419998686104
11093,100002,0.18022335536318096,100032,2.4452405491662907,100051,4.25304199645372
11094,100002,0.2799160297963634,100032,2.318299479972736,100051,4.213273425004167
11095,100002,0.41226634463258055,100032,2.1944388038969027,100051,4.178602365154127
11096,100002,0.5532949789746946,100032,2.0750796645614176,100051,4.1493537688093864
11097,100002,0.6992036323208178,100032,1.959118326081907,100051,4.125205604714815
11098,100002,0.84588840093926,100032,1.8490560430265013,100051,4.106605645010723
11099,100002,0.9946946282436137,100032,1.7442296458936368,100051,4.093352454387153
11100,100002,1.1441353324047825,100032,1.64663412461652,100051,4.08565744396878
11101,100002,1.292887677639145,100032,1.558248689820796,100051,4.083547082550924
11102,100002,1.4430268969415991,100032,1.4793058087959232,100051,4.086998779975384
11103,100032,1.412193478388552,100002,1.5933715075370927,100051,4.096034583839006
11104,100032,1.359005842625268,100002,1.7427613352767433,100051,4.110490331629993
11105,100032,1.320598897058094,100002,1.8933734504369184,100051,4.130521862980195
11106,100032,1.2987702145304632,100002,2.044076082776312,100051,4.15596306700451
11107,100032,1.2943268328378519,100002,2.193741729780571,100051,4.186470095645923
11108,100032,1.3073807350265279,100002,2.3445738620468384,100051,4.222379638040688
11109,100032,1.3479165810326885,100002,2.495091427929961,100051,4.2524612317673505
11110,100032,1.3935498768835564,100002,2.645967660637451,100051,4.298432799037462
11111,100032,1.4535547812422256,100002,2.7968815773571682,100051,4.349179302635022
11112,100032,1.5256606419040997,100002,2.9467173897702494,100051,4.404112256975178
11113,100032,1.6092297665064301,100002,3.097690248435423,100015,4.457243331373925
11114,100032,1.7021570246711744,100002,3.2486865724477467,100015,4.404371670267354
11115,100032,1.8022288537689282,100002,3.398592751352471,100015,4.35644825465683
11116,100032,1.9096823738581978,100002,3.5496270320831727,100015,4.312916981944114
11117,100032,2.022741391366442,100002,3.7006768985684744,100015,4.274295550269776
11118,100032,2.1396365283380776,100002,3.850629711266181,100015,4.240946290710668
11119,100032,2.2613669020230978,100002,4.00170544058452,100015,4.212495081218648
11120,100032,2.38554221338512,100002,4.151681074350272,100015,4.189463862014845
11121,100032,2.5135009950320186,100015,4.171598805472889,100002,4.302777338522771
11122,100032,2.6439177253528148,100015,4.159159028355923,100002,4.4538823473868385
11123,100032,2.7754645979502985,100015,4.152224449133884,100002,4.6038840891492105
11124,100032,2.909803639779022,100015,4.150719802514701,100002,4.755004065508815
11125,100032,3.045726312402868,100015,4.154722609214342,100002,4.906130520040153
11126,100032,3.1820155544053437,100015,4.1641272080743095,100002,5.056151583317791
11127,100032,3.3205201939343474,100015,4.179035807131222,100003,5.198053016339024
11128,100032,3.459060313203023,100015,4.199171988916681,100003,5.1272892346296866
11129,100032,3.599565171804809,100015,4.224756805519654,100003,5.059505135964676
11130,100032,3.740906126417042,100015,4.255564920184473,100003,4.9953806270452885
11131,100032,3.8819446117382426,100015,4.291201382812294,100003,4.935487689042996
11132,100032,4.024691666136106,100015,4.3320678473210865,100003,4.879079207624321
11133,100032,4.168036721416845,100015,4.377779393722818,100003,4.826751200624385
11134,100032,4.310860337601588,100015,4.4277985877071755,100003,4.778975797401157
11135,100032,4.455226569442843,100015,4.48270908198198,100003,4.735172934033455
11136,100015,4.541992862631406,100032,4.60003355972438,100003,4.695833664148224
11137,100015,4.604999291516417,100003,4.661309657944141,100032,4.744171888138521
11138,100003,4.631191922785904,100015,4.672491489684003,100032,4.889741477237374
11139,100003,4.606013699101418,100015,4.74330746390391,100032,5.0345704413092935
11140,100003,4.585480659578567,100015,4.818325823418537,100032,5.180776402438992
11141,100003,4.5698623198905395,100015,4.896866328375674,100032,5.327262598874543
11142,100003,4.559269305221086,100015,4.978148271861312,100032,5.4729266436485045
11143,100003,4.5535793780303635,100015,5.063214011148009,100032,5.61990645195528
11144,100003,4.5529080530623816,100015,5.151315374150647,100032,5.767105778211604
11145,100003,4.5572072727805715,100015,5.2416201551944885,100032,5.9134236902574315
11146,100003,4.566526526441835,100015,5.335319635714679,100032,6.061013124146636
11147,100003,4.580821864854203,100015,5.4316137045968125,100032,6.2087775374036696
11148,100003,4.599887687738738,100015,5.5296320497675655,100032,6.355616459554349
11149,100003,4.623945391437731,100015,5.630698200361839,100032,6.503694243895356
11150,100003,4.652566862460433,100015,5.7332046057500206,100032,6.650823300235626
11151,100003,4.686088182664466,100015,5.838553457637501,100032,6.799174112606607
11152,100003,4.724214703271097,100015,5.945882268844852,100032,6.947648862728243
11153,100003,4.766506413082995,100015,6.0542761908161005,100032,7.095146783973066
11154,100003,4.813471230601396,100015,6.165242044450402,100032,7.243845926343038
11155,100003,4.854357476374276,100015,6.270597443026397,100050,7.292380822940324
11156,100003,4.909382551473987,100015,6.384121568584974,100050,7.28821474733749
11157,100003,4.968786277031481,100015,6.499987352893591,100050,7.287142805597372
11158,100003,5.0320348942916775,100015,6.617280487913992,100050,7.289208762495719
11159,100003,5.098479878451685,100015,6.735049246687402,100050,7.294360278898962
11160,100003,5.168962659963743,100015,6.854968534546608,100050,7.302667030719219
11161,100003,5.242305460563913,100015,6.9752097148388295,100050,7.3139963696088515
11162,100003,5.319453377288363,100015,7.0974922069940805,100050,7.32850165771946
11163,100003,5.399735176828492,100015,7.220871050840146,100050,7.346092039193073
11164,100003,5.482390257910827,100015,7.344372477782704,100050,7.366582432921001
11165,100003,5.568509539344753,100050,7.39025089028061,100015,7.469774428376698
11166,100003,5.6573608765461225,100050,7.416927782620414,100015,7.596116835823213
11167,100003,5.748135910933875,100050,7.446351965593043,100015,7.722414825510987
11168,100003,5.8420578441630235,100050,7.478924179199594,100015,7.850496258396502
11169,100003,5.938345839393969,100050,7.514399125662839,100015,7.979387842149931
11170,100003,6.036154162253355,100050,7.552443673208624,100015,8.108094813349467
11171,100003,6.136823960011904,100050,7.593578375354028,100015,8.238487732378394
11172,100003,6.238772614902537,100050,7.637153487023728,100015,8.368615235158316
11173,100003,6.343411920953834,100050,7.683767322970059,100015,8.500372896122533
11174,100003,6.449899525766202,100050,7.733057946004237,100015,8.632768725830202
11175,100003,6.557343265996403,100050,7.7845833155997415,100015,8.764793670587729
11176,100003,6.667249778576588,100050,7.839054923727906,100015,8.89837650213478
11177,100003,6.778748157684721,100050,7.89604741942753,100015,9.032515636183765
11178,100003,6.890924813210306,100050,7.955060553236839,100015,9.166194539641333
11179,100003,7.005368766301892,100050,8.016914053313686,100015,9.301370678237294
11180,100003,7.120328602277744,100050,8.08064379456842,100015,9.436034642258432
11181,100003,7.237441948969014,100050,8.147138541988287,100015,9.572160869685161
11182,100003,7.3557997923395835,100050,8.215878939996847,100015,9.708733991450769
11183,100003,7.474459836013319,100050,8.28627970297694,100015,9.844726527071007
11184,100003,7.595124374552615,100050,8.359328408200083,100014,9.9760299132795
11185,100003,7.716865731994181,100050,8.43445609259591,100014,10.054309332891027
11186,100003,7.838727407834147,100050,8.511033162187433,100014,10.133647179238407
11187,100003,7.962467559536235,100050,8.590139895231301,100014,10.215180284636318
11188,100003,8.087142261405123,100050,8.671162516310345,100014,10.298288662898031
11189,100003,8.21178251154997,100050,8.753431708159193,100014,10.382306570160607
11190,100003,8.338194776796898,100050,8.838114189103925,100014,10.468441651636304
11191,100003,8.46448249148181,100050,8.923913902181654,100014,10.55539106654418
11192,100003,8.592480652427577,100050,9.012051644641808,100014,10.644407038945339
11193,100003,8.721222491093775,100050,9.101848625628703,100014,10.73481531668115
11194,100003,8.849721173316913,100050,9.192578347687721,100014,10.825901403246004
11195,100003,8.979849809801559,100050,9.285537680331323,100014,10.918980704575473
11196,100003,9.110629969637552,100050,9.38001393368772,100014,11.013349904174266
11197,100003,9.235646705865982,100050,9.466765842422319,100014,11.099757367416588
11198,100003,9.36772042666884,100050,9.564217016523472,100014,11.196673184832635
11199,100003,9.50036525412674,100050,9.663052146598897,100014,11.294782212095011
11200,100003,9.632576298700942,100050,9.762487810480597,100014,11.39331952188241
11201,100003,9.766289977282753,100050,9.863956492549946,100014,11.49371499186153
11202,100003,9.899518967124207,100050,9.965926890198219,100014,11.59446326707976
11203,100003,10.034216927035027,100050,10.069871300158605,100014,11.69702837441749
11204,100003,10.169379575389451,100050,10.175001486198916,100014,11.800640032046438
11205,100050,10.280495498589936,100003,10.303989916625346,100014,11.904497916145978
